fecha,nivel_m,caudal_m3s,desbordamiento,lluvia,lluvia_mm,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo,municipio_Arroyo,municipio_Asco,municipio_Castejon,municipio_Logroño,municipio_Mendavia,municipio_Miranda del Ebro,municipio_Palazuelos,municipio_Reinosa-Nestares,municipio_Riosequillo,municipio_Tortosa,municipio_Tudela,municipio_Zaragoza
2022-09-03,1.07,90.0,0.0,60.2,60.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-04,0.9,90.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-05,0.99,96.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-06,0.99,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-07,0.93,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-08,0.93,94.0,0.0,0.2,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-09,0.91,91.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-10,0.91,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-11,0.91,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-12,0.91,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-13,0.91,87.0,0.0,30.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-14,0.98,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-15,0.95,96.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-16,0.92,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-17,0.91,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-18,0.91,93.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-19,0.93,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-20,0.91,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-21,0.94,96.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-22,0.99,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-23,0.96,95.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-24,1.0,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-25,0.99,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-26,0.93,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-27,0.85,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-28,0.87,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-29,0.88,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-30,0.88,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-01,0.8,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-02,0.79,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-03,0.81,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-04,0.85,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-05,0.88,89.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-06,0.92,95.0,0.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-07,0.88,93.0,0.0,1.6,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-08,0.86,85.0,0.0,0.2,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-09,0.85,82.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-10,0.84,82.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-11,0.85,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-12,0.85,83.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-13,0.83,84.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-14,0.78,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-15,0.85,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-16,0.86,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-17,0.85,84.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-18,0.83,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-19,0.83,83.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-20,0.87,83.0,0.0,0.8,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-21,0.86,83.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-22,0.86,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-23,0.86,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-24,0.83,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-25,0.83,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-26,0.86,89.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-27,0.85,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-28,0.85,84.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-29,0.9,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-30,0.88,85.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-10-31,0.9,86.0,0.0,0.6,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-01,0.88,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-02,0.86,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-03,0.88,87.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-04,0.77,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-05,0.77,90.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-06,0.8,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-07,0.81,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-08,0.83,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-09,0.85,86.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-10,0.84,88.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-11,0.9,103.0,0.0,52.5,52.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-12,1.0,120.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-13,0.86,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-14,0.85,98.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-15,0.84,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-16,0.85,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-17,0.9,87.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-18,0.84,84.0,0.0,0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-19,0.81,82.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-20,0.76,84.0,0.0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-21,0.89,96.0,0.0,3.9,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-22,0.8,91.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-23,0.88,90.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-24,0.81,91.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-25,0.88,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-26,0.84,90.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-27,0.83,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-28,0.85,93.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-29,0.77,93.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-11-30,0.88,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-01,0.9,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-02,0.9,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-03,0.93,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-04,0.9,94.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-05,0.85,93.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-06,0.87,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-07,0.86,98.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-08,0.92,98.0,0.0,5.2,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-09,0.98,99.0,0.0,1.7,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-10,0.91,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-11,0.91,100.0,0.0,3.2,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-12,0.96,100.0,0.0,1.9,1.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-13,0.98,94.0,0.0,7.9,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-14,1.01,98.0,0.0,0.8,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-15,1.05,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-16,1.0,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-17,0.92,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-18,0.85,98.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-19,0.83,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-20,0.81,97.0,0.0,0.8,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-21,0.83,98.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-22,0.83,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-23,0.83,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-24,0.86,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-25,0.9,104.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-26,0.88,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-27,0.8,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-28,0.85,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-29,0.84,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-30,0.83,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-12-31,0.82,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-01,0.79,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-02,0.8,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-03,0.79,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-04,0.76,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-05,0.76,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-06,0.79,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-07,0.8,103.0,0.0,1.8,1.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-08,0.85,102.0,0.0,1.6,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-09,0.78,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-10,0.75,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-11,0.78,103.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-12,0.75,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-13,0.77,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-14,0.75,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-15,0.74,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-16,0.77,106.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-17,0.87,111.0,0.0,2.8,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-18,0.82,110.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-19,0.76,100.0,0.0,0.2,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-20,0.73,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-21,0.73,99.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-22,0.81,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-23,0.83,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-24,0.87,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-25,0.8,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-26,0.79,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-27,0.77,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-28,0.79,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-29,0.77,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-30,0.73,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-31,0.87,161.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-01,0.97,174.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-02,0.95,161.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-03,0.99,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-04,0.99,166.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-05,0.99,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-06,1.07,167.0,0.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-07,1.26,166.0,0.0,39.8,39.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-08,1.26,164.0,0.0,4.8,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-09,1.04,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-10,0.97,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-11,0.94,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-12,0.93,162.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-13,0.93,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-14,0.93,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-15,0.94,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-16,0.96,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-17,0.97,170.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-18,0.97,170.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-19,0.98,169.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-20,0.97,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-21,0.99,168.0,0.0,1.4,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-22,0.99,168.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-23,1.01,168.0,0.0,3.2,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-24,1.01,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-25,1.01,166.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-26,1.0,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-27,1.01,166.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-28,1.0,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-01,1.03,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-02,1.01,157.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-03,0.98,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-04,1.03,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-05,1.03,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-06,1.05,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-07,1.07,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-08,1.04,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-09,1.04,165.0,0.0,5.4,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-10,1.03,167.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-11,0.99,161.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-12,0.95,155.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-13,1.05,172.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-14,1.07,180.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-15,1.01,176.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-16,1.0,160.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-17,1.03,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-18,1.09,165.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-19,1.07,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-20,1.04,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-21,1.03,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-22,1.02,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-23,1.03,164.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-24,1.03,163.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-25,1.01,159.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-26,0.98,159.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-27,0.99,157.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-28,0.97,157.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-29,0.97,155.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-30,0.98,155.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-31,0.99,153.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-01,0.91,135.0,0.0,2.2,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-02,0.72,108.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-03,0.69,102.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-04,0.71,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-05,0.77,105.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-06,0.79,112.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-07,0.78,107.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-08,0.81,105.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-09,0.79,104.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-10,0.77,98.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-11,0.76,104.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-12,0.81,107.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-13,0.81,108.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-14,0.72,92.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-15,0.74,100.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-16,0.75,107.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-17,0.73,107.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-18,0.77,101.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-19,0.82,109.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-20,0.84,105.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-21,0.85,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-22,0.84,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-04-23,0.85,97.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
