fecha,nivel (m),caudal (m³/s),desbordamiento,lluvia,lluvia_mm,municipio,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo
2020-12-09,0.22,1.09,0.0,3.0,3.0,Arroyo,0,0,0,1
2020-12-10,0.22,1.09,0.0,8.0,8.0,Arroyo,0,0,0,1
2020-12-11,0.22,1.09,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-12,0.22,1.09,0.0,0.2,0.2,Arroyo,0,0,0,1
2020-12-13,0.21,1.0,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-14,0.22,1.04,0.0,8.6,8.6,Arroyo,0,0,0,1
2020-12-15,0.22,1.04,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-16,0.22,1.05,0.0,4.8,4.8,Arroyo,0,0,0,1
2020-12-17,0.22,1.04,0.0,0.2,0.2,Arroyo,0,0,0,1
2020-12-18,0.21,1.01,0.0,0.6,0.6,Arroyo,0,0,0,1
2020-12-19,0.21,0.99,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-20,0.21,0.99,0.0,1.6,1.6,Arroyo,0,0,0,1
2020-12-21,0.21,1.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-22,0.25,1.38,0.0,0.0,0.0,Arroyo,0,0,0,1
2020-12-23,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2020-12-24,0.23,1.18,0.0,4.2,4.2,Arroyo,0,0,0,1
2020-12-25,0.23,1.18,0.0,3.4,3.4,Arroyo,0,0,0,1
2020-12-26,0.23,1.18,0.0,1.6,1.6,Arroyo,0,0,0,1
2020-12-27,0.23,1.18,0.0,7.6,7.6,Arroyo,0,0,0,1
2020-12-28,0.23,1.18,0.0,1.6,1.6,Arroyo,0,0,0,1
2020-12-29,0.23,1.18,0.0,1.6,1.6,Arroyo,0,0,0,1
2020-12-30,0.23,1.18,0.0,1.6,1.6,Arroyo,0,0,0,1
2020-12-31,0.23,1.18,0.0,3.0,3.0,Arroyo,0,0,0,1
2021-01-01,0.23,1.18,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-01-02,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-01-03,0.23,1.18,0.0,7.4,7.4,Arroyo,0,0,0,1
2021-01-04,0.23,1.18,0.0,1.8,1.8,Arroyo,0,0,0,1
2021-01-05,0.23,1.18,0.0,4.8,4.8,Arroyo,0,0,0,1
2021-01-06,0.23,1.18,0.0,8.0,8.0,Arroyo,0,0,0,1
2021-01-07,0.23,1.18,0.0,1.6,1.6,Arroyo,0,0,0,1
2021-01-08,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-09,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-10,0.23,1.18,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-01-11,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-01-12,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-13,0.23,1.14,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-14,0.23,1.14,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-01-15,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-16,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-01-17,0.23,1.18,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-01-18,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-19,0.23,1.18,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-01-20,0.23,1.22,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-01-21,0.23,1.21,0.0,12.4,12.4,Arroyo,0,0,0,1
2021-01-22,0.24,1.29,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-01-23,0.24,1.25,0.0,8.8,8.8,Arroyo,0,0,0,1
2021-01-24,0.23,1.21,0.0,4.2,4.2,Arroyo,0,0,0,1
2021-01-25,0.24,1.24,0.0,4.0,4.0,Arroyo,0,0,0,1
2021-01-26,0.24,1.25,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-01-27,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-01-28,0.27,1.63,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-01-29,0.24,1.3,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-01-30,0.24,1.28,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-01-31,0.24,1.28,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-02-01,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-02,0.24,1.23,0.0,2.6,2.6,Arroyo,0,0,0,1
2021-02-03,0.22,1.1,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-02-04,0.22,1.11,0.0,15.2,15.2,Arroyo,0,0,0,1
2021-02-05,0.22,1.12,0.0,11.2,11.2,Arroyo,0,0,0,1
2021-02-06,0.22,1.12,0.0,2.4,2.4,Arroyo,0,0,0,1
2021-02-07,0.22,1.09,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-02-08,0.22,1.12,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-02-09,0.23,1.19,0.0,6.2,6.2,Arroyo,0,0,0,1
2021-02-10,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-02-11,0.23,1.18,0.0,3.2,3.2,Arroyo,0,0,0,1
2021-02-12,0.23,1.2,0.0,8.6,8.6,Arroyo,0,0,0,1
2021-02-13,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-02-14,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-15,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-16,0.23,1.18,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-02-17,0.27,1.64,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-02-18,0.25,1.4,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-19,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-20,0.24,1.29,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-21,0.24,1.28,0.0,19.0,19.0,Arroyo,0,0,0,1
2021-02-22,0.24,1.24,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-02-23,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-24,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-25,0.23,1.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-02-26,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-27,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-02-28,0.23,1.18,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-03-01,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-02,0.23,1.18,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-03-03,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-04,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-05,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-06,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-07,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-08,0.23,1.18,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-03-09,0.23,1.18,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-10,0.27,1.63,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-11,0.27,1.53,0.0,3.4,3.4,Arroyo,0,0,0,1
2021-03-12,0.26,1.45,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-13,0.25,1.37,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-03-14,0.25,1.37,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-03-15,0.25,1.35,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-16,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-03-17,0.24,1.28,0.0,2.0,2.0,Arroyo,0,0,0,1
2021-03-18,0.24,1.28,0.0,2.4,2.4,Arroyo,0,0,0,1
2021-03-19,0.25,1.35,0.0,11.8,11.8,Arroyo,0,0,0,1
2021-03-20,0.24,1.3,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-21,0.24,1.28,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-03-22,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-23,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-24,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-25,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-26,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-27,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-28,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-29,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-30,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-03-31,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-01,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-02,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-03,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-04,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-05,0.24,1.29,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-06,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-07,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-08,0.29,1.84,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-09,0.28,1.65,0.0,5.8,5.8,Arroyo,0,0,0,1
2021-04-10,0.28,1.62,0.0,12.0,12.0,Arroyo,0,0,0,1
2021-04-11,0.27,1.59,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-04-12,0.27,1.56,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-04-13,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-14,0.26,1.43,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-15,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-16,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-17,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-18,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-19,0.24,1.28,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-04-20,0.24,1.28,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-04-21,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-04-22,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-23,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-24,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-04-25,0.24,1.28,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-04-26,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-04-27,0.24,1.28,0.0,6.2,6.2,Arroyo,0,0,0,1
2021-04-28,0.24,1.28,0.0,5.4,5.4,Arroyo,0,0,0,1
2021-04-29,0.24,1.28,0.0,4.8,4.8,Arroyo,0,0,0,1
2021-04-30,0.24,1.28,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-05-01,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-05-02,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-03,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-04,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-05,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-06,0.24,1.28,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-05-07,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-08,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-09,0.24,1.28,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-05-10,0.24,1.28,0.0,5.4,5.4,Arroyo,0,0,0,1
2021-05-11,0.24,1.28,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-05-12,0.24,1.28,0.0,4.6,4.6,Arroyo,0,0,0,1
2021-05-13,0.24,1.28,0.0,3.2,3.2,Arroyo,0,0,0,1
2021-05-14,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-15,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-05-16,0.24,1.28,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-05-17,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-05-18,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-05-19,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-20,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-21,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-22,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-23,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-24,0.34,3.51,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-05-25,0.8,15.38,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-26,0.79,15.08,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-27,0.73,11.96,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-28,0.7,10.23,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-29,0.7,10.34,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-05-30,0.63,7.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-05-31,0.51,4.9,0.0,10.8,10.8,Arroyo,0,0,0,1
2021-06-01,0.27,1.56,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-06-02,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-03,0.27,1.56,0.0,1.8,1.8,Arroyo,0,0,0,1
2021-06-04,0.27,1.56,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-06-05,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-06,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-07,0.28,1.61,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-08,0.28,1.65,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-09,0.47,4.81,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-10,0.61,7.15,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-11,0.61,7.26,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-12,0.72,12.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-13,0.83,17.19,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-06-14,0.83,17.46,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-06-15,0.79,15.25,0.0,11.4,11.4,Arroyo,0,0,0,1
2021-06-16,0.69,10.25,0.0,1.6,1.6,Arroyo,0,0,0,1
2021-06-17,0.43,4.33,0.0,11.8,11.8,Arroyo,0,0,0,1
2021-06-18,0.3,1.84,0.0,23.8,23.8,Arroyo,0,0,0,1
2021-06-19,0.28,1.65,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-20,0.28,1.65,0.0,0.6,0.6,Arroyo,0,0,0,1
2021-06-21,0.27,1.57,0.0,3.6,3.6,Arroyo,0,0,0,1
2021-06-22,0.27,1.56,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-06-23,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-24,0.27,1.56,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-25,0.49,6.05,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-26,0.74,12.32,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-27,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-28,0.79,15.06,0.0,2.6,2.6,Arroyo,0,0,0,1
2021-06-29,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-06-30,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-01,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-02,0.84,17.98,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-07-03,1.04,31.42,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-04,1.07,33.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-05,1.03,30.07,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-06,1.03,30.04,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-07,1.03,30.27,0.0,3.0,3.0,Arroyo,0,0,0,1
2021-07-08,1.03,30.46,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-09,1.03,30.48,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-10,1.04,31.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-11,1.04,31.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-12,1.04,31.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-13,1.03,30.43,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-14,1.04,31.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-15,1.04,31.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-16,1.03,30.27,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-17,1.02,29.78,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-18,1.02,29.71,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-19,1.02,29.83,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-20,1.02,29.79,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-21,1.11,35.97,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-07-22,1.13,37.83,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-23,1.1,35.52,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-24,1.1,35.53,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-25,1.1,35.52,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-26,1.09,35.05,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-27,1.09,34.74,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-28,1.09,34.66,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-29,1.09,34.66,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-07-30,1.09,34.42,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-07-31,1.09,34.48,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-01,1.09,34.77,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-02,1.09,34.77,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-03,1.09,34.79,0.0,5.8,5.8,Arroyo,0,0,0,1
2021-08-04,1.07,33.63,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-05,1.06,32.53,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-06,1.04,31.13,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-07,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-08,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-09,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-10,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-11,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-12,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-13,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-14,1.03,30.13,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-15,1.02,29.53,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-16,1.03,29.92,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-17,1.03,30.25,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-18,1.03,30.18,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-08-19,1.02,29.86,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-20,1.05,31.9,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-21,1.09,34.86,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-22,1.09,34.81,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-23,0.98,28.26,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-24,1.09,34.77,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-25,1.05,32.03,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-26,1.03,30.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-27,1.03,30.21,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-28,1.03,30.14,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-08-29,1.03,29.95,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-30,1.02,29.65,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-08-31,0.98,26.83,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-01,0.83,17.77,0.0,7.0,7.0,Arroyo,0,0,0,1
2021-09-02,0.68,9.8,0.0,4.8,4.8,Arroyo,0,0,0,1
2021-09-03,0.69,9.99,0.0,5.8,5.8,Arroyo,0,0,0,1
2021-09-04,0.77,14.6,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-05,0.87,19.88,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-06,0.87,19.88,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-07,0.87,19.88,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-08,0.82,16.88,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-09-09,0.79,14.95,0.0,5.2,5.2,Arroyo,0,0,0,1
2021-09-10,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-11,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-12,0.79,14.98,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-13,0.79,15.27,0.0,6.6,6.6,Arroyo,0,0,0,1
2021-09-14,0.74,12.5,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-09-15,0.7,10.34,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-09-16,0.66,8.94,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-17,0.61,7.15,0.0,1.8,1.8,Arroyo,0,0,0,1
2021-09-18,0.61,7.15,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-09-19,0.61,7.15,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-09-20,0.61,7.15,0.0,11.2,11.2,Arroyo,0,0,0,1
2021-09-21,0.61,7.15,0.0,16.6,16.6,Arroyo,0,0,0,1
2021-09-22,0.61,7.15,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-23,0.57,6.01,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-09-24,0.55,5.31,0.0,2.4,2.4,Arroyo,0,0,0,1
2021-09-25,0.55,5.31,0.0,5.2,5.2,Arroyo,0,0,0,1
2021-09-26,0.47,4.08,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-27,0.41,3.02,0.0,0.8,0.8,Arroyo,0,0,0,1
2021-09-28,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-09-29,0.41,3.02,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-09-30,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-01,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-02,0.41,3.02,0.0,7.8,7.8,Arroyo,0,0,0,1
2021-10-03,0.41,3.02,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-10-04,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-05,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-06,0.41,3.02,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-10-07,0.41,3.02,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-08,0.42,3.13,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-09,0.47,4.19,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-10,0.58,6.2,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-11,0.58,6.2,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-10-12,0.58,6.2,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-13,0.58,6.2,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-14,0.58,6.21,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-15,0.58,6.31,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-16,0.59,6.49,0.0,3.2,3.2,Arroyo,0,0,0,1
2021-10-17,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-18,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-19,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-20,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-21,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-22,0.59,6.49,0.0,1.2,1.2,Arroyo,0,0,0,1
2021-10-23,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-24,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-25,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-26,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-27,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-28,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-10-29,0.59,6.49,0.0,4.4,4.4,Arroyo,0,0,0,1
2021-10-30,0.59,6.49,0.0,0.4,0.4,Arroyo,0,0,0,1
2021-10-31,0.59,6.49,0.0,10.8,10.8,Arroyo,0,0,0,1
2021-11-01,0.59,6.49,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-11-02,0.59,6.49,0.0,3.0,3.0,Arroyo,0,0,0,1
2021-11-03,0.61,7.75,0.0,5.2,5.2,Arroyo,0,0,0,1
2021-11-04,0.48,4.3,0.0,12.0,12.0,Arroyo,0,0,0,1
2021-11-05,0.43,3.31,0.0,21.4,21.4,Arroyo,0,0,0,1
2021-11-06,0.34,2.32,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-11-07,0.24,1.28,0.0,1.0,1.0,Arroyo,0,0,0,1
2021-11-08,0.24,1.28,0.0,1.4,1.4,Arroyo,0,0,0,1
2021-11-09,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-11-10,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
2021-11-11,0.24,1.28,0.0,0.2,0.2,Arroyo,0,0,0,1
2021-11-12,0.24,1.28,0.0,0.0,0.0,Arroyo,0,0,0,1
